id,date,postcode,property_type,whether_old_or_new,freehold_or_leasehold,address1,address2,address3,town,local_aut,county,region,type1,type2,postcode_short,price,total_floor_area,number_habitable_rooms,current_energy_rating,co2_emissions_current,co2_emissions_potential,energy_consumption_current,energy_consumption_potential,windows_energy_eff,tenure,district,population,households,latitude,longitude,altitude,london_zone,nearest_station,distance_to_station,water_company,average_income,pricePerSqmtr,area,,,,
{F4012E38-F6FD-4990-8487-C1DDE424C234},2015-02-19T00:00:00Z,SM1 3BE,F,N,L,2,NA,PAGET AVENUE,NA,SUTTON,SUTTON,GREATER LONDON,A,A,SM1,240000,53,3,D,2.7,1.3,265,133,Average,owner-occupied,Sutton,115,48,51.370686,-0.179238,43,5,Carshalton,0.925424,SES Water,62800,4528.301887,53.00,,,,
{5CF9903B-7A79-7F13-E053-6C04A8C074B1},2017-06-05T00:00:00Z,HA9 0GE,F,Y,L,"MARATHON HOUSE, 33",FLAT 56,OLYMPIC WAY,NA,WEMBLEY,BRENT,GREATER LONDON,A,A,HA9,410000,53,NaN,B,0.4,0.4,43,43,Very Good,unknown,Brent,NA,NA,51.558942,-0.279053,35,4,Wembley Park,0.486933,Affinity Water,52500,7735.849057,53.00,,,,
{2F65B4A1-FB06-4F3D-AE11-C7F52787A9AF},2006-07-05T00:00:00Z,SM5 2SF,T,N,F,67,NA,BAKERS GARDENS,CARSHALTON,CARSHALTON,SUTTON,GREATER LONDON,A,A,SM5,187000,53,3,C,1.9,0.5,202,53,Good,owner-occupied,Sutton,204,81,51.377248,-0.172713,37,5,Carshalton,1.07183,SES Water,48600,3528.301887,53.00,,,,
{6DA0844A-6EB7-30F2-E053-6B04A8C05F3B},2018-02-21T00:00:00Z,E16 1YH,F,Y,L,"DISCOVERY TOWER, 1",114,TERRY SPINKS PLACE,NA,LONDON,NEWHAM,GREATER LONDON,A,A,E16,428750,53,NaN,B,0.7,0.7,72,72,Very Good,unknown,Newham,NA,NA,51.51536,0.009624,3,3,Canning Town,0.188981,NA,51800,8089.622642,53.00,,,,
{8F1B26BD-90C4-53DB-E053-6C04A8C03649},2019-06-28T00:00:00Z,IG11 9ED,F,N,L,416,NA,LONGBRIDGE ROAD,NA,BARKING,BARKING AND DAGENHAM,GREATER LONDON,B,A,IG11,185000,53,2,E,6,2.6,636,278,Average,owner-occupied,Barking and Dagenham,66,29,51.549424,0.10442,9,4,Upney,1.24052,Essex & Suffolk Water,46700,3490.566038,53.00,,,,
{A161ECEF-3F60-4036-9520-277D6BFDA507},2015-05-05T00:00:00Z,RM2 6JH,F,N,L,THE RAILSTORE,5 SOUTH BLOCK,KIDMAN CLOSE,NA,ROMFORD,HAVERING,GREATER LONDON,A,A,RM2,185000,53,2,D,2.9,1.7,307,183,Average,rental (social),Havering,76,50,51.584481,0.214202,31,6,Gidea Park,0.63691,Essex & Suffolk Water,52600,3490.566038,53.00,,,,
{2AC10E4F-11D7-1AF6-E050-A8C063052BA1},2015-12-18T00:00:00Z,N10 2JB,F,N,L,110B,NA,PEMBROKE ROAD,NA,LONDON,BARNET,GREATER LONDON,A,A,N10,309950,53,3,E,3.8,3.1,410,338,Average,owner-occupied,Haringey,33,12,51.60369,-0.145875,58,4,New Southgate,1.17284,Affinity Water,49800,5848.113208,53.00,,,,
{7C2D06FF-AACF-4963-E053-6B04A8C07B97},2018-09-05T00:00:00Z,IG1 2ZN,F,Y,L,"VALENTINES HOUSE, 51 - 69",FLAT 805,ILFORD HILL,NA,ILFORD,REDBRIDGE,GREATER LONDON,A,A,IG1,285000,53,NaN,B,0.6,0.6,74,74,Very Good,unknown,Redbridge,NA,NA,51.558296,0.068298,11,4,Ilford,0.0977649,Essex & Suffolk Water,43800,5377.358491,53.00,,,,
{C3ED59B6-7114-487E-8F1A-4DB0965BE20F},2007-06-11T00:00:00Z,SE15 4JX,F,N,L,"SOPHIA COURT, 1",FLAT 4,ANSTEY ROAD,LONDON,LONDON,SOUTHWARK,GREATER LONDON,A,A,SE15,196250,53,2,C,1.5,1.1,155,118,Good,owner-occupied,Southwark,72,30,51.466276,-0.06904,16,2,Peckham Rye,0.365399,Thames Water,52500,3702.830189,53.00,,,,
{D29D42DB-2D5B-42ED-B20E-CEA97A0FE08C},2008-02-14T00:00:00Z,IG2 7PL,F,N,L,"ACORN COURT, 6",FLAT 10,OAKS LANE,ILFORD,ILFORD,REDBRIDGE,GREATER LONDON,A,A,IG2,183000,53,3,D,2.4,1.7,261,180,Average,rental (private),Redbridge,161,52,51.577357,0.093887,24,4,Newbury Park,0.312608,Essex & Suffolk Water,51300,3452.830189,53.00,,,,
{B948CE00-AB01-4F52-8F0C-0F296278B4BE},2015-05-28T00:00:00Z,SM1 2SU,F,N,L,"CYPRESS COURT, 60",FLAT 35,CHEAM ROAD,NA,SUTTON,SUTTON,GREATER LONDON,A,A,SM1,215000,53,2,D,2.6,2.1,287,229,Average,rental (private),Sutton,116,79,51.36108,-0.201869,53,5,West Sutton,0.577752,SES Water,53300,4056.603774,53.00,,,,
{C6A293F8-E883-4466-A801-720B0447013C},2010-08-12T00:00:00Z,E4 8LR,F,N,L,189,NA,CHINGFORD MOUNT ROAD,NA,LONDON,WALTHAM FOREST,GREATER LONDON,A,A,E4,107500,53,3,D,2.5,1.5,247,149,Good,rental (private),Waltham Forest,13,5,51.61432,-0.017741,22,4,Highams Park,1.37902,Thames Water,46900,2028.301887,53.00,,,,
{015B895B-7A7D-43B8-9A79-2F995041DED7},2007-07-09T00:00:00Z,E15 1PR,T,N,L,10,NA,MALDON CLOSE,LONDON,LONDON,NEWHAM,GREATER LONDON,A,A,E15,215000,53,3,C,2.9,2.2,318,245,Very Poor,rental (private),Newham,28,12,51.547216,0.003152,10,3,Maryland,0.223185,Thames Water,50300,4056.603774,53.00,,,,
{17D6CA9E-E428-4854-8A4A-E7BC0210D751},2010-01-15T00:00:00Z,HA5 3UR,F,N,L,4A,NA,VALLEY CLOSE,NA,PINNER,HILLINGDON,GREATER LONDON,A,A,HA5,215000,53,3,D,3,1.3,293,131,Average,owner-occupied,Harrow,70,35,51.601762,-0.403213,71,6,Northwood Hills,0.434199,Affinity Water,55500,4056.603774,53.00,,,,
{B82222EC-79FF-6691-E053-6B04A8C02FB2},2020-10-16T00:00:00Z,W8 5DN,F,N,L,11G,NA,KENSINGTON COURT,NA,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A,W8,660000,53,2,D,2.1,1.4,225,147,Very Poor,owner-occupied,Kensington and Chelsea,32,20,51.501161,-0.186895,22,1,High Street Kensington,0.326647,Thames Water,73900,12452.83019,53.00,,,,
{6AE31AAD-DD41-4BD0-9A07-4F4CCA45DD3F},2009-09-25T00:00:00Z,SE16 7AB,F,N,L,ICELAND WHARF,FLAT 41,PLOUGH WAY,NA,LONDON,LEWISHAM,GREATER LONDON,A,A,SE16,230000,53,2,D,3.3,3.1,369,347,Average,rental (private),Southwark,135,66,51.492773,-0.039513,5,2,Surrey Quays,0.555847,Thames Water,51800,4339.622642,53.00,,,,
{EC1D299A-7AB8-4529-8149-F1534FD2461F},2014-04-03T00:00:00Z,SE13 5HT,F,N,L,2A,NA,EASTDOWN PARK,NA,LONDON,LEWISHAM,GREATER LONDON,A,A,SE13,230000,53,3,D,2.2,1.2,219,119,Good,rental (social),Lewisham,2,2,51.458735,-0.004264,14,3,Hither Green,0.739771,Thames Water,50700,4339.622642,53.00,,,,
{93E6821D-E7E5-40FD-E053-6B04A8C0C1DF},2019-08-07T00:00:00Z,E1 7BB,F,Y,L,"GATSBY APARTMENTS, 68",FLAT 4,WENTWORTH STREET,NA,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,E1,659750,53,NaN,B,0.3,0.3,34,34,Very Good,owner-occupied,Tower Hamlets,NA,NA,51.516947,-0.072579,16,1,Aldgate East,0.209329,NA,53100,12448.11321,53.00,,,,
{80E1AA98-F384-7BF8-E053-6C04A8C00BF2},2018-10-26T00:00:00Z,EC3R 6AL,F,Y,L,"SUGAR QUAY, 1",FLAT 79,WATER LANE,NA,LONDON,CITY OF LONDON,GREATER LONDON,B,A,EC3R,880780,53,NaN,B,0.6,0.6,66,66,Very Good,unknown,City of London,NA,NA,51.508439,-0.080764,11,1,Tower Hill,0.355186,Thames Water,65400,16618.49057,53.00,,,,
{64342BFE-936B-422C-E053-6C04A8C0FB8A},2017-12-15T00:00:00Z,N7 9GY,F,Y,L,9A,FLAT 34,YORK WAY,NA,LONDON,CAMDEN,GREATER LONDON,A,A,N7,600000,53,NaN,B,0.4,0.4,44,44,Very Good,owner-occupied,Islington,NA,NA,51.542516,-0.126041,34,2,Caledonian Road and Barnsbury,0.646146,Thames Water,48800,11320.75472,53.00,,,,
{1B2DB50C-BB6E-4322-84B1-692EC0081936},2012-01-06T00:00:00Z,W9 2DH,F,N,L,6B,NA,OAKINGTON ROAD,NA,LONDON,WESTMINSTER,GREATER LONDON,A,A,W9,520000,52.92,4,C,2.7,2.5,169,158,Poor,rental (private),Westminster,140,59,51.524978,-0.194815,32,2,Westbourne Park,0.610307,Thames Water,63000,9826.152683,52.92,,,,
{4970EB99-2260-48BE-BC19-4A7D37803D49},2011-05-31T00:00:00Z,IG8 9QT,F,N,L,31,NA,CHINGFORD LANE,NA,WOODFORD GREEN,WALTHAM FOREST,GREATER LONDON,A,A,IG8,215000,52.81,3,D,3,2.4,338,274,Poor,owner-occupied,Redbridge,76,36,51.609082,0.018932,62,4,Woodford,1.06442,Thames Water,44800,4071.198637,52.81,,,,
{C08143D9-0861-42C3-B5C8-A84AA36F7AD7},2013-01-03T00:00:00Z,TW10 6DU,T,N,F,12,NA,HYDE ROAD,NA,RICHMOND,RICHMOND UPON THAMES,GREATER LONDON,A,A,TW10,485000,52.8,3,D,3.3,3.2,321,316,Very Poor,owner-occupied,Richmond upon Thames,36,23,51.461072,-0.295385,19,4,Richmond,0.481079,Thames Water,60900,9185.606061,52.80,,,,
{00078E47-F7EF-49F6-A8C8-E7D75184CE1C},2012-04-05T00:00:00Z,SW16 5PL,F,N,L,DAMSON HOUSE,FLAT 16,HEMLOCK CLOSE,NA,LONDON,MERTON,GREATER LONDON,A,A,SW16,186000,52.8,3,B,1.1,1.1,128,123,Good,owner-occupied,Lambeth,51,28,51.408765,-0.138888,32,3,Mitcham Eastfields,1.04843,Thames Water,53700,3522.727273,52.80,,,,
{2FD36065-21DA-4BF8-E050-A8C0620562B1},2016-03-21T00:00:00Z,E2 9BJ,F,N,L,BESFORD HOUSE,FLAT 16,PRITCHARDS ROAD,NA,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,E2,420000,52.7,2,C,2.2,2.1,214,203,Very Poor,owner-occupied,Tower Hamlets,107,58,51.533057,-0.062611,18,2,Cambridge Heath,0.387817,Thames Water,55100,7969.639469,52.70,,,,
{5A538112-509D-4250-99B6-12C2EE3B0AA5},2009-08-07T00:00:00Z,SW10 9JR,F,N,L,24,FLAT 4,HARCOURT TERRACE,NA,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A,SW10,620000,52.68,2,D,3.3,2.7,372,310,Poor,rental (private),Kensington and Chelsea,116,79,51.487523,-0.187134,14,2,West Brompton,0.581953,Thames Water,63300,11769.17236,52.68,,,,
{ACD767A5-AD75-463F-AE7B-77C5EE443125},2013-06-28T00:00:00Z,E3 4EA,F,Y,L,94,FLAT 2,CAMPBELL ROAD,NA,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,E3,250000,52.66,3,B,1.5,1.1,169,126,Good,rental (private),Tower Hamlets,82,36,51.525281,-0.020226,16,2,Bow Church,0.260067,Thames Water,51200,4747.436384,52.66,,,,
{BA558B33-2985-76EF-E053-6B04A8C0B4B7},2020-11-18T00:00:00Z,SE8 4LB,F,N,L,75,NA,ARMOURY ROAD,NA,LONDON,LEWISHAM,GREATER LONDON,A,A,SE8,285000,52.65,3,D,2.2,2.1,273,263,Very Poor,rental (private),Lewisham,134,73,51.467591,-0.016865,7,2,Elverson Road,0.0868711,Thames Water,50700,5413.105413,52.65,,,,
{DD0B1CB7-98C2-4225-99B2-057846D80BD1},2011-06-30T00:00:00Z,SW6 6SE,F,Y,L,35,NA,WYFOLD ROAD,NA,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,A,SW6,495000,52.62,NaN,B,1.6,1.5,106,98,Very Good,NA,Hammersmith and Fulham,29,16,51.478488,-0.212425,8,2,Parsons Green,0.874845,Thames Water,57600,9407.069555,52.62,,,,
{9AE15458-F020-44C7-AEEE-95B76FFB1CBE},2006-01-19T00:00:00Z,N19 5NL,F,N,L,"MONTDORE HOUSE, 26 - 30",4,HIGHGATE HILL,LONDON,LONDON,ISLINGTON,GREATER LONDON,A,A,N19,241200,52.61,3,C,2.3,1.9,261,216,Average,owner-occupied,Islington,39,19,51.567859,-0.138776,81,2,Archway,0.364667,Thames Water,47100,4584.679719,52.61,,,,
{B539B389-E326-43A1-9405-9A19F73BD155},2012-04-27T00:00:00Z,RM8 3PJ,F,N,L,119,NA,BENTRY ROAD,NA,DAGENHAM,BARKING AND DAGENHAM,GREATER LONDON,A,A,RM8,97000,52.6,2,D,2.8,2.3,281,228,Average,owner-occupied,Barking and Dagenham,78,29,51.56056,0.14057,17,5,Chadwell Heath,1.15482,Essex & Suffolk Water,44900,1844.106464,52.60,,,,
{424A51BD-A6CA-4BA0-BDE4-821FFBE57CBB},2006-12-13T00:00:00Z,E18 2BX,F,N,L,69,NA,RIVENHALL GARDENS,LONDON,LONDON,REDBRIDGE,GREATER LONDON,A,A,E18,175000,52.6,2,D,3.7,3,418,335,Average,owner-occupied,Redbridge,61,30,51.585107,0.015285,34,4,Snaresbrook,0.633616,Thames Water,55000,3326.996198,52.60,,,,
{18033D7A-7371-498F-A927-95FD239C2AED},2012-06-11T00:00:00Z,N7 9LU,F,N,L,4,FLAT 2,MIDDLETON GROVE,NA,LONDON,ISLINGTON,GREATER LONDON,A,A,N7,306000,52.58,3,C,2.2,1.9,217,192,Very Poor,owner-occupied,Islington,57,25,51.551037,-0.124794,49,2,Caledonian Road,0.565898,Thames Water,44500,5819.703309,52.58,,,,
{C7835AB8-E4B7-426A-AAE0-1C6150128252},2012-03-15T00:00:00Z,SE16 7BW,F,Y,L,VANCOUVER HOUSE,FLAT 96,NEEDLEMAN STREET,NA,LONDON,SOUTHWARK,GREATER LONDON,A,A,SE16,294000,52.58,NaN,C,0.4,0.4,33,33,Good,NA,Southwark,NA,NA,51.499139,-0.048619,7,2,Canada Water,0.148809,Thames Water,50900,5591.47965,52.58,,,,
{C319693A-7FB0-47AD-91D2-07ACB5F3DA25},2007-03-09T00:00:00Z,DA5 3ET,T,N,F,4,NA,ALBANY ROAD,BEXLEY,BEXLEY,BEXLEY,GREATER LONDON,A,A,DA5,191000,52.56,3,E,3.9,2.7,443,302,Good,owner-occupied,Bexley,9,4,51.442296,0.119695,26,5,Albany Park,0.858559,Thames Water,59400,3633.942161,52.56,,,,
{3B2A5B1D-31C3-40E7-8C05-64943B6CA9CA},2006-04-13T00:00:00Z,CR0 1AS,F,N,L,"CROMWELL HOUSE, 44",FLAT 32,OLD TOWN,CROYDON,CROYDON,CROYDON,GREATER LONDON,A,A,CR0,110000,52.54,3,B,1.4,1.1,158,128,Good,rental (private),Croydon,113,47,51.370594,-0.106515,52,3,Church Street,0.377154,Thames Water,52700,2093.642939,52.54,,,,
{0206CD75-B2E8-4988-9A4D-C69C8B25030A},2010-07-21T00:00:00Z,W1W 6HY,F,N,L,18,FLAT 1,OGLE STREET,NA,LONDON,WESTMINSTER,GREATER LONDON,A,A,W1W,380000,52.53,2,C,2.1,2,246,223,Poor,owner-occupied,Westminster,9,6,51.519714,-0.139904,33,1,Goodge Street,0.366265,Thames Water,54000,7233.961546,52.53,,,,
{D9A6BC4D-4B5D-46FA-8A71-726631E0BDEC},2008-02-29T00:00:00Z,E7 8BA,T,N,F,7D,NA,WOODGRANGE ROAD,LONDON,LONDON,NEWHAM,GREATER LONDON,A,A,E7,160000,52.53,2,C,2.4,2.4,320,320,Good,rental (private),Newham,107,44,51.547516,0.02493,13,3,Forest Gate,0.206477,Thames Water,43300,3045.878546,52.53,,,,
{E2E8FF59-DDC6-4273-B290-141EDFA7FD58},2005-06-23T00:00:00Z,N16 5DP,F,N,L,"THE TREES, 83 - 89",FLAT 11,AMHURST PARK,LONDON,LONDON,HACKNEY,GREATER LONDON,A,A,N16,165000,52.52,2,D,3.6,1.7,408,189,Poor,rental (private),Hackney,45,25,51.574523,-0.082943,32,3,Stamford Hill,0.432435,Thames Water,45000,3141.66032,52.52,,,,
{115900C5-4396-4AC0-B043-81965E7A0002},2005-08-05T00:00:00Z,E6 6FS,T,N,F,4,NA,FOUNDER CLOSE,LONDON,LONDON,NEWHAM,GREATER LONDON,A,A,E6,200000,52.49,3,C,2.5,1.8,288,203,Average,owner-occupied,Newham,55,20,51.510506,0.068425,4,3,Gallions Reach,0.283618,Thames Water,46300,3810.249571,52.49,,,,
{666758D7-AB53-3363-E053-6B04A8C0D74E},2018-01-19T00:00:00Z,N5 1AT,F,N,L,132C,NA,HIGHBURY HILL,NA,LONDON,ISLINGTON,GREATER LONDON,B,A,N5,900000,52.48,4,E,6.9,5,441,319,Very Poor,owner-occupied,Islington,88,40,51.556458,-0.104028,34,2,Arsenal,0.252855,Thames Water,65100,17149.39024,52.48,,,,
{68FEB20B-1255-38DA-E053-6C04A8C051AE},2018-02-14T00:00:00Z,HA4 6EQ,F,N,L,67A,NA,BEECHWOOD AVENUE,NA,RUISLIP,HILLINGDON,GREATER LONDON,A,A,HA4,320000,52.44,3,D,2.9,2.5,288,247,Average,owner-occupied,Hillingdon,83,39,51.56583,-0.418482,40,6,Ruislip,0.728842,Affinity Water,59200,6102.212052,52.44,,,,
{88BACD55-6AA7-418C-A0FE-DFA7E24D320A},2012-06-01T00:00:00Z,TW1 3DD,F,N,L,SION COURT,3,SION ROAD,NA,TWICKENHAM,RICHMOND UPON THAMES,GREATER LONDON,A,A,TW1,303000,52.4,3,D,3.4,3.3,339,331,Good,owner-occupied,Richmond upon Thames,58,33,51.44818,-0.323007,11,5,Twickenham,0.46611,Thames Water,70600,5782.442748,52.40,,,,
{288DCE29-CC69-E510-E050-A8C06205480E},2015-11-09T00:00:00Z,SW19 6RB,T,N,F,41,NA,FULWOOD WALK,NA,LONDON,WANDSWORTH,GREATER LONDON,A,A,SW19,475000,52.34,3,C,1.9,1.8,190,179,Average,rental (private),Merton,106,60,51.444819,-0.215966,54,3,Southfields,0.648055,Thames Water,61800,9075.277035,52.34,,,,
{FC4F0DD3-3E0F-4E5D-8F9B-DC6DD0C825BB},2009-11-18T00:00:00Z,IG8 9AJ,F,N,L,9B,NA,TREVOR ROAD,NA,WOODFORD GREEN,REDBRIDGE,GREATER LONDON,A,A,IG8,218000,52.32,3,D,3.4,2.6,314,241,Poor,rental (private),Redbridge,50,17,51.603371,0.027314,41,4,Woodford,0.630647,Thames Water,63400,4166.666667,52.32,,,,
{54CC5E1B-117F-4A38-A1A3-67D4097DBEFF},2012-02-14T00:00:00Z,SW10 9EW,F,N,L,272,FLAT 6,FULHAM ROAD,NA,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A,SW10,570000,52.3,NaN,C,1.2,1.2,124,120,Good,NA,Kensington and Chelsea,NA,NA,51.483928,-0.184986,12,2,West Brompton,0.81227,Thames Water,63300,10898.66157,52.30,,,,
{5F54B81D-C6CF-2B45-E053-6B04A8C01FB0},2017-10-10T00:00:00Z,SW17 7RL,F,N,L,112,FIRST FLOOR FLAT,TRINITY ROAD,NA,LONDON,WANDSWORTH,GREATER LONDON,A,A,SW17,520000,52.24,3,C,2.2,2.2,249,249,Very Poor,owner-occupied,Wandsworth,55,22,51.439083,-0.163095,37,3,Tooting Bec,0.430469,Thames Water,73500,9954.058193,52.24,,,,
{BA390B01-BFE5-4448-8663-8EF80632E745},2007-06-08T00:00:00Z,E17 9RQ,T,N,F,11,NA,CHURCH PATH,LONDON,LONDON,WALTHAM FOREST,GREATER LONDON,A,A,E17,325000,52.22,2,D,2.9,2.3,384,312,Very Poor,owner-occupied,Waltham Forest,33,16,51.584176,-0.013295,37,3,Walthamstow Central,0.471422,Thames Water,50500,6223.669092,52.22,,,,
{571349DF-3B22-417C-B154-CE2D6E84FBDE},2005-07-01T00:00:00Z,N19 5RU,F,N,L,46C,NA,PEMBERTON GARDENS,LONDON,LONDON,ISLINGTON,GREATER LONDON,A,A,N19,180000,52.22,2,B,1.3,1.2,146,140,Very Poor,owner-occupied,Islington,147,73,51.562389,-0.134051,51,2,Upper Holloway,0.342451,Thames Water,47100,3446.95519,52.22,,,,
{1839135D-1372-4846-B961-7336D9393B3D},2015-02-20T00:00:00Z,IG1 3DF,F,N,L,64A,NA,EMPRESS AVENUE,NA,ILFORD,REDBRIDGE,GREATER LONDON,A,A,IG1,163000,52.13,2,D,2.2,2.1,224,214,Average,rental (social),Redbridge,179,51,51.561876,0.061047,9,4,Ilford,0.608856,Thames Water,46100,3126.798389,52.13,,,,
{A7C3EAB8-2578-44A1-AAAD-C37A5C57C071},2015-03-27T00:00:00Z,SE28 8HZ,F,N,L,34,NA,GOLDCREST CLOSE,NA,LONDON,GREENWICH,GREATER LONDON,A,A,SE28,139995,52.1,2,C,1.9,1.5,221,177,Average,owner-occupied,Greenwich,98,44,51.506616,0.119551,2,4,Abbey Wood,1.73322,Thames Water,43500,2687.044146,52.10,,,,
{80E1AA97-F9E3-7BF8-E053-6C04A8C00BF2},2018-10-18T00:00:00Z,E11 1BX,F,N,L,62,FLAT 2,BULWER ROAD,NA,LONDON,WALTHAM FOREST,GREATER LONDON,A,A,E11,418000,52.1,3,D,3.3,3.2,326,315,Good,rental (private),Waltham Forest,115,43,51.568724,0.00205,18,3,Leytonstone,0.490247,Thames Water,54000,8023.03263,52.10,,,,
{C5F85093-21D7-4FB5-8612-25690CDFB325},2012-04-26T00:00:00Z,N11 3NT,F,N,L,85,NA,GREENWAY CLOSE,NA,LONDON,BARNET,GREATER LONDON,A,A,N11,178500,52.08,3,C,1.8,1.7,179,174,Average,owner-occupied,Enfield,81,43,51.609276,-0.147149,45,4,New Southgate,0.606769,Affinity Water,49800,3427.419355,52.08,,,,
{31FB4C17-2C4A-57B9-E050-A8C063053436},2016-03-29T00:00:00Z,N16 5JD,F,N,L,78,NA,CRANWICH ROAD,NA,LONDON,HACKNEY,GREATER LONDON,A,A,N16,530000,52,5,D,2.7,1.4,291,153,Very Poor,owner-occupied,Hackney,44,15,51.573921,-0.081886,34,3,Stamford Hill,0.364457,Thames Water,45000,10192.30769,52.00,,,,
{D7F3B127-F2B8-43A2-8D15-A5A517672C97},2006-05-12T00:00:00Z,SE25 6QT,F,N,L,18,FLAT 3,SANGLEY ROAD,LONDON,LONDON,CROYDON,GREATER LONDON,A,A,SE25,132000,52,2,D,2.2,1.3,240,141,Good,owner-occupied,Croydon,125,54,51.399429,-0.082423,64,4,Norwood Junction,0.56663,Thames Water,51400,2538.461538,52.00,,,,
{75050A85-BB4E-9A88-E053-6B04A8C02390},2018-04-20T00:00:00Z,SE26 5LR,F,N,L,"ALBEMARLE LODGE, 77",FLAT 19,KENT HOUSE ROAD,NA,LONDON,LEWISHAM,GREATER LONDON,A,A,SE26,177500,52,3,D,3.2,2.5,364,284,Average,rental (private),Lewisham,37,34,51.423712,-0.041808,33,4,Lower Sydenham,0.599352,Thames Water,52600,3413.461538,52.00,,,,
{EBBF10ED-8603-40B0-8ED3-C57941C57C12},2009-06-08T00:00:00Z,CR0 9WX,F,Y,L,"CENTRILLION POINT, 2",FLAT 99,MASONS AVENUE,NA,CROYDON,CROYDON,GREATER LONDON,A,A,CR0,140000,52,2,C,1.1,1,119,107,Good,owner-occupied,Croydon,134,78,51.368485,-0.098428,59,3,George Street,0.609387,Thames Water,51400,2692.307692,52.00,,,,
{65563F27-55D4-4C25-A838-71AB95C978B8},2005-06-17T00:00:00Z,SW11 6HS,F,N,L,"KINGSDOWN COURT, 56",FLAT 7,BOLINGBROKE GROVE,NA,LONDON,WANDSWORTH,GREATER LONDON,A,A,SW11,175000,52,3,D,2.1,1.5,235,165,Average,owner-occupied,Wandsworth,25,17,51.454513,-0.1676,21,3,Wandsworth Common,0.948051,Thames Water,74000,3365.384615,52.00,,,,
{7788AA00-7532-4D94-B78F-758ABDB13C53},2005-07-29T00:00:00Z,E3 2FP,F,Y,L,"CROWNGATE HOUSE, 2",FLAT 13,HEREFORD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,E3,188000,52,2,B,1.5,1.4,163,156,Good,rental (private),Tower Hamlets,64,35,51.529841,-0.027742,14,2,Bow Road,0.389134,Thames Water,57000,3615.384615,52.00,,,,
{CF78C45E-B6E7-48B3-81DE-7EA8AFA7E997},2005-06-09T00:00:00Z,N4 1RU,F,N,L,30B,NA,WIGHTMAN ROAD,LONDON,LONDON,HARINGEY,GREATER LONDON,A,A,N4,118000,52,3,D,2.7,1.7,290,188,Average,rental (private),Haringey,75,37,51.576986,-0.103925,40,3,Harringay,0.093233,Thames Water,55500,2269.230769,52.00,,,,
{0125CBA0-F538-4E38-BB37-6A7680C6BB75},2005-12-09T00:00:00Z,N13 6BQ,F,N,L,47,NA,CHERRY BLOSSOM CLOSE,LONDON,LONDON,ENFIELD,GREATER LONDON,A,A,N13,159500,52,3,C,2.7,2,292,216,Average,rental (private),Enfield,139,63,51.614783,-0.09624,22,4,Palmers Green,1.05513,Thames Water,45900,3067.307692,52.00,,,,
{7017BD7E-8DD4-4CAC-9B65-79504B7D8A74},2013-07-17T00:00:00Z,HA0 3BU,F,N,L,65,NA,CHARTERHOUSE AVENUE,NA,WEMBLEY,BRENT,GREATER LONDON,A,A,HA0,214000,52,3,D,3.3,2.5,323,244,Average,owner-occupied,Brent,79,22,51.556038,-0.308296,41,4,Sudbury and Harrow Road,0.528003,Affinity Water,50600,4115.384615,52.00,,,,
{85866A65-0327-143F-E053-6B04A8C06A15},2019-03-05T00:00:00Z,NW11 0PE,S,N,F,33,NA,ST JOHNS ROAD,NA,LONDON,BARNET,GREATER LONDON,A,A,NW11,1025000,52,NaN,C,1.3,1.3,140,140,Very Good,unknown,Barnet,64,21,51.577174,-0.199761,64,3,Golders Green,0.647561,Thames Water,58800,19711.53846,52.00,,,,
{7B1CBBDA-3DAE-489B-818A-DD23A48D3055},2015-09-09T00:00:00Z,SE17 2HQ,F,N,L,46A,NA,DATE STREET,NA,LONDON,SOUTHWARK,GREATER LONDON,A,A,SE17,340000,52,2,D,3.3,1.8,302,164,Very Poor,owner-occupied,Southwark,70,35,51.48768,-0.092738,6,2,Elephant and Castle,0.817968,Thames Water,43300,6538.461538,52.00,,,,
{23B6165E-9B11-FCF4-E050-A8C0620577FA},2015-09-14T00:00:00Z,EN1 1DJ,T,N,F,31A,NA,MAIN AVENUE,NA,ENFIELD,ENFIELD,GREATER LONDON,A,A,EN1,318000,52,2,D,2.5,1.6,276,175,Good,owner-occupied,Enfield,20,9,51.644925,-0.065205,23,5,Bush Hill Park,0.469158,Thames Water,49900,6115.384615,52.00,,,,
{75050A85-983E-9A88-E053-6B04A8C02390},2018-07-05T00:00:00Z,CR0 2FW,F,N,L,"TENNYSON APARTMENTS, 1",FLAT 9,SAFFRON CENTRAL SQUARE,NA,CROYDON,CROYDON,GREATER LONDON,A,A,CR0,135000,52,NaN,C,0.4,0.4,30,30,Good,NO DATA!,Croydon,NA,NA,51.379598,-0.099408,62,5,West Croydon,0.216067,Thames Water,46000,2596.153846,52.00,,,,
